NO,TRS_TYPE,NOCUST,NAMAOUTLET,ALAMATOUTLET,KOTA,CABANG,KODE_SEKTORAL,NO_INVC,TGL_INVC,KODEBARANG,NAMABARANG,KEMASAN,QTYSALES,QTYBONUS,VALUEHNA,SPEC_DISC,DISC_DBM,SALES_DISC,CASH1_DISC,VALUE_NET_SALES,EXP_DATE,BATCH_NUM,Month,NAMASALESMAN
687,SALES,1408169,SURIATAMA MITRA PERWITA.PT (SUZUYA TAMORA),JL. MEDAN TANJUNG MORAWA KM. 17.5,DELI SERDANG,DBM Medan,BMSM,MDA-SPJ-22007168,31/03/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,6,0,564000,0,0,0,0,564000,45413,2106335,3,EKO SURYA D (MTI)
688,SALES,1405962,SURIATAMA MAHKOTA KENCANA.PT (SUZUYA KATAMSO),JL.B.KATAMSO NO.710 KAMPUNG BARU MEDAN  MAIMUN,MEDAN,DBM Medan,BMSM,MDA-SPJ-22007177,31/03/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,6,0,564000,0,0,0,0,564000,45413,2106335,3,EKO SURYA D (MTI)
689,SALES,1410851,MERAPI MANDIRI.Ap,JL. MANDALA BY PASS NO. 104,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007250,31/03/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,20,0,0,0,268800,45444,2107236,3,FITRI HANDAYANI (TSE DUO MEDAN
690,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22007256,31/03/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,72,0,6768000,8,0,0,0,6226560,45474,2108157,3,AZIS SYAHPUTRA (AP&RS)
691,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22007256,31/03/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,24,0,1488000,30,0,0,0,1041600,45413,2106375,3,AZIS SYAHPUTRA (AP&RS)
692,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007272,31/03/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,24,0,1488000,30,0,0,0,1041600,45413,2106375,3,FITRI HANDAYANI (TSE DUO MEDAN
693,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007272,31/03/2022,CCM015,NATURALLE KACIP FATIMAH PLUS (BTL/60),BTL,23,0,1840000,20,0,0,0,1472000,45261,2101298,3,FITRI HANDAYANI (TSE DUO MEDAN
694,SALES,1407937,SAMUDRA.Ap,JL. SEKIP NO.20,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007314,31/03/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,22,0,2068000,8,0,0,0,1902560,45413,2106335,3,FITRI HANDAYANI (TSE DUO MEDAN
695,SALES,1403470,MEGA SAKTI.TO,JL. DUYUNG NO. 84 D/114,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007319,31/03/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,72,0,2628000,24,0,0,0,1997280,45474,2108052,3,FITRI HANDAYANI (TSE DUO MEDAN
696,SALES,1403470,MEGA SAKTI.TO,JL. DUYUNG NO. 84 D/114,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007319,31/03/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,72,0,2016000,24,0,0,0,1532160,45444,2107236,3,FITRI HANDAYANI (TSE DUO MEDAN
697,SALES,1403470,MEGA SAKTI.TO,JL. DUYUNG NO. 84 D/114,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007319,31/03/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,72,0,6768000,12,0,0,0,5955840,45474,2108157,3,FITRI HANDAYANI (TSE DUO MEDAN
698,SALES,1403470,MEGA SAKTI.TO,JL. DUYUNG NO. 84 D/114,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007319,31/03/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,48,0,2976000,34,0,0,0,1964160,45413,2106375,3,FITRI HANDAYANI (TSE DUO MEDAN
699,SALES,1403470,MEGA SAKTI.TO,JL. DUYUNG NO. 84 D/114,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007319,31/03/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,72,0,5904000,34,0,0,0,3896640,45413,2106370,3,FITRI HANDAYANI (TSE DUO MEDAN
700,SALES,1403470,MEGA SAKTI.TO,JL. DUYUNG NO. 84 D/114,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007319,31/03/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,36,0,6624000,31.5,0,0,0,4537440,45444,2107161,3,FITRI HANDAYANI (TSE DUO MEDAN
701,SALES,1403470,MEGA SAKTI.TO,JL. DUYUNG NO. 84 D/114,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007319,31/03/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,48,0,4560000,34,0,0,0,3009600,45139,2009092,3,FITRI HANDAYANI (TSE DUO MEDAN
702,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22007328,31/03/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,12,0,1128000,8,0,0,0,1037760,45474,2108157,3,AZIS SYAHPUTRA (AP&RS)
703,SALES,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007330,31/03/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,72,0,6768000,8,0,0,0,6226560,45474,2108157,3,HERIADI (AP & RS)
704,SALES,1403167,SURIATAMA MITRA PERWITA.PT (SUZUYA BINJAI),JL. SUTOMO NO. 2,BINJAI,DBM Medan,BMSM,MDA-SPJ-22007349,31/03/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,6,0,564000,0,0,0,0,564000,45413,2106335,3,EKO SURYA D (MTI)
705,SALES,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007355,31/03/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,24,0,876000,20,0,0,0,700800,45474,2108052,3,HERIADI (AP & RS)
706,SALES,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007355,31/03/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,24,0,672000,8,0,0,0,618240,45444,2107236,3,HERIADI (AP & RS)
707,SALES,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007363,31/03/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,72,0,3672000,8,0,0,0,3378240,45078,2201002,3,HERIADI (AP & RS)
708,SALES,1409914,KOPERASI SERBA USAHA BINTANG ABADI NUSANTARA,JL. KL. YOS SUDARSO RT RW KELURAHAN TANJUNG MULIA,MEDAN,DBM Medan,BKOP,MDA-SPJ-22007366,31/03/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,12,0,438000,20,0,0,0,350400,45474,2108052,3,FITRI HANDAYANI (TSE DUO MEDAN
709,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22007371,31/03/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,21,0,777000,8,0,0,0,714840,45078,2201001,3,AZIS SYAHPUTRA (AP&RS)
710,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22007371,31/03/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,60,0,2190000,20,0,0,0,1752000,45474,2108052,3,AZIS SYAHPUTRA (AP&RS)
711,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22007371,31/03/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,64,0,1792000,20,0,0,0,1433600,45444,2107236,3,AZIS SYAHPUTRA (AP&RS)
712,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22007371,31/03/2022,CCM014,NATURALLE TONGKAT ALI PLUS (BTL/60),BTL,12,0,1332000,20,0,0,0,1065600,45261,2101299,3,AZIS SYAHPUTRA (AP&RS)
713,SALES,1410575,MEDIKA.Ap,JL. KAPTEN MUSLIM NO. 53,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007402,31/03/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,0,100800,45444,2107236,3,FITRI HANDAYANI (TSE DUO MEDAN
714,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22007441,31/03/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,88,0,4488000,8,0,0,0,4128960,45078,2201002,3,AZIS SYAHPUTRA (AP&RS)
715,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22007441,31/03/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,45,0,5040000,30,0,0,0,3528000,45627,2201091,3,AZIS SYAHPUTRA (AP&RS)
716,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22007442,31/03/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,48,0,2448000,8,0,0,0,2252160,45078,2201002,3,AZIS SYAHPUTRA (AP&RS)
717,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22007442,31/03/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,24,0,2688000,30,0,0,0,1881600,45627,2201091,3,AZIS SYAHPUTRA (AP&RS)
718,SALES,1403470,MEGA SAKTI.TO,JL. DUYUNG NO. 84 D/114,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007443,31/03/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,92,0,4692000,12,0,0,0,4128960,45078,2201002,3,FITRI HANDAYANI (TSE DUO MEDAN
719,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22007444,31/03/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,60,0,3060000,8,0,0,0,2815200,45078,2201002,3,AZIS SYAHPUTRA (AP&RS)
720,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22007444,31/03/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,72,0,6768000,8,0,0,0,6226560,45474,2108157,3,AZIS SYAHPUTRA (AP&RS)
721,SALES,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007445,31/03/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,36,0,4032000,30,0,0,0,2822400,45627,2201091,3,HERIADI (AP & RS)
722,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007446,31/03/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,12,0,612000,8,0,0,0,563040,45078,2201002,3,FITRI HANDAYANI (TSE DUO MEDAN
723,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007446,31/03/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,24,0,2688000,30,0,0,0,1881600,45627,2201091,3,FITRI HANDAYANI (TSE DUO MEDAN
724,SALES,1410150,RANI. KLINIK PRATAMA,JL. SIDODADI NO. 9,MEDAN,DBM Medan,ARSB,MDA-SPJ-22007464,31/03/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,6,0,222000,3,0,0,1,213186.6,45078,2201001,3,FITRI HANDAYANI (TSE DUO MEDAN
725,SALES,1410150,RANI. KLINIK PRATAMA,JL. SIDODADI NO. 9,MEDAN,DBM Medan,ARSB,MDA-SPJ-22007464,31/03/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,12,0,438000,20,0,0,1,346896,45474,2108052,3,FITRI HANDAYANI (TSE DUO MEDAN
726,SALES,1410150,RANI. KLINIK PRATAMA,JL. SIDODADI NO. 9,MEDAN,DBM Medan,ARSB,MDA-SPJ-22007464,31/03/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,20,0,0,1,266112,45444,2107236,3,FITRI HANDAYANI (TSE DUO MEDAN
1,SALES,1409644,RISDA.Bidan,JL. LIMAU MANIS DUSUN VI NO. 90 B KEC. TANJUNG MOR,TANJUNG MORAWA,DBM Medan,AKLN,MDA-SPJ-22007485,04/04/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,0,100800,45444,2107236,4,FITRI HANDAYANI (TSE DUO MEDAN
2,SALES,1409429,KASIH AGAPE.Ap,JL. JAMIN GINTING NO. 113 B SIMP. SIMALINGKAR,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007489,04/04/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,2,0,188000,0,0,0,0,188000,45474,2108157,4,FITRI HANDAYANI (TSE DUO MEDAN
3,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22007588,05/04/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,24,0,876000,20,0,0,0,700800,45474,2108052,4,AZIS SYAHPUTRA (AP&RS)
4,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22007588,05/04/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,24,0,672000,20,0,0,0,537600,45444,2107236,4,AZIS SYAHPUTRA (AP&RS)
5,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22007588,05/04/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,12,0,744000,30,0,0,0,520800,45413,2106375,4,AZIS SYAHPUTRA (AP&RS)
6,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22007588,05/04/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,24,0,2280000,30,0,0,0,1596000,45139,2009092,4,AZIS SYAHPUTRA (AP&RS)
7,SALES,1409492,KITA SEHAT.Ap,JL. LIMAU MANIS PSR 13,TANJUNG MORAWA,DBM Medan,AAPR,MDA-SPJ-22007636,06/04/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,20,0,0,0,268800,45444,2107236,4,FITRI HANDAYANI (TSE DUO MEDAN
8,SALES,1409492,KITA SEHAT.Ap,JL. LIMAU MANIS PSR 13,TANJUNG MORAWA,DBM Medan,AAPR,MDA-SPJ-22007636,06/04/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,2,0,124000,15,0,0,0,105400,45413,2106375,4,FITRI HANDAYANI (TSE DUO MEDAN
9,SALES,1409492,KITA SEHAT.Ap,JL. LIMAU MANIS PSR 13,TANJUNG MORAWA,DBM Medan,AAPR,MDA-SPJ-22007636,06/04/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,1,0,184000,15,0,0,0,156400,45444,2107161,4,FITRI HANDAYANI (TSE DUO MEDAN
10,SALES,1409492,KITA SEHAT.Ap,JL. LIMAU MANIS PSR 13,TANJUNG MORAWA,DBM Medan,AAPR,MDA-SPJ-22007636,06/04/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,1,0,95000,15,0,0,0,80750,45139,2009092,4,FITRI HANDAYANI (TSE DUO MEDAN
11,SALES,1410094,RAYA JAYA.Ap,JL. VETERAN NO. 38 PASAR V HELVETIA LABUHAN DELI,DELI SERDANG,DBM Medan,AAPR,MDA-SPJ-22007694,07/04/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,2,0,190000,15,0,0,0,161500,45139,2009092,4,FITRI HANDAYANI (TSE DUO MEDAN
12,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007728,07/04/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,24,0,1488000,30,0,0,0,1041600,45413,2106375,4,HERIADI (AP & RS)
13,SALES,1409580,REZEKI MANDIRI.Ap,JL.ABDUL HAMID NO. 64 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007764,07/04/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,4,0,380000,20,0,0,0,304000,45139,2009092,4,FITRI HANDAYANI (TSE DUO MEDAN
14,SALES,1411372,MEGAH TETAP SAKTI.PT,JL. DUYUNG NO. 84 C D MEDAN AREA,MEDAN,DBM Medan,APBF,MDA-SPJ-22007778,08/04/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,72,0,2628000,24,0,0,0,1997280,45474,2108052,4,FITRI HANDAYANI (TSE DUO MEDAN
15,SALES,1411372,MEGAH TETAP SAKTI.PT,JL. DUYUNG NO. 84 C D MEDAN AREA,MEDAN,DBM Medan,APBF,MDA-SPJ-22007778,08/04/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,72,0,2016000,24,0,0,0,1532160,45444,2107236,4,FITRI HANDAYANI (TSE DUO MEDAN
16,SALES,1411372,MEGAH TETAP SAKTI.PT,JL. DUYUNG NO. 84 C D MEDAN AREA,MEDAN,DBM Medan,APBF,MDA-SPJ-22007778,08/04/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,72,0,6768000,12,0,0,0,5955840,45474,2108157,4,FITRI HANDAYANI (TSE DUO MEDAN
17,SALES,1411372,MEGAH TETAP SAKTI.PT,JL. DUYUNG NO. 84 C D MEDAN AREA,MEDAN,DBM Medan,APBF,MDA-SPJ-22007778,08/04/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,48,0,2976000,34,0,0,0,1964160,45413,2106375,4,FITRI HANDAYANI (TSE DUO MEDAN
18,SALES,1411372,MEGAH TETAP SAKTI.PT,JL. DUYUNG NO. 84 C D MEDAN AREA,MEDAN,DBM Medan,APBF,MDA-SPJ-22007778,08/04/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,72,0,5904000,34,0,0,0,3896640,45413,2106370,4,FITRI HANDAYANI (TSE DUO MEDAN
19,SALES,1411372,MEGAH TETAP SAKTI.PT,JL. DUYUNG NO. 84 C D MEDAN AREA,MEDAN,DBM Medan,APBF,MDA-SPJ-22007778,08/04/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,36,0,6624000,31.5,0,0,0,4537440,45444,2107161,4,FITRI HANDAYANI (TSE DUO MEDAN
20,SALES,1411372,MEGAH TETAP SAKTI.PT,JL. DUYUNG NO. 84 C D MEDAN AREA,MEDAN,DBM Medan,APBF,MDA-SPJ-22007778,08/04/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,48,0,4560000,34,0,0,0,3009600,45139,2009092,4,FITRI HANDAYANI (TSE DUO MEDAN
21,SALES,1411372,MEGAH TETAP SAKTI.PT,JL. DUYUNG NO. 84 C D MEDAN AREA,MEDAN,DBM Medan,APBF,MDA-SPJ-22007779,08/04/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,92,0,4692000,12,0,0,0,4128960,45078,2201002,4,FITRI HANDAYANI (TSE DUO MEDAN
22,SALES,1409254,ANDA.TO,JL. GUNUNG KRAKATAU NO. 43 C,MEDAN,DBM Medan,ATOB,MDA-SPJ-22007821,08/04/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,12,0,1128000,8,0,0,0,1037760,45474,2108157,4,FITRI HANDAYANI (TSE DUO MEDAN
23,SALES,1407917,RAYA III.Ap,JL. KELAMBIR LIMA NO. 150 TJ. GUSTA,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007828,08/04/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,6,0,168000,10,0,0,0,151200,45444,2107236,4,FITRI HANDAYANI (TSE DUO MEDAN
24,SALES,1409277,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),JL. JEND. AHMAD YANI NO. 10,RANTAU PRAPAT,DBM Medan,BMSM,MDA-SPJ-22007857,08/04/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,3,0,336000,15,0,0,0,285600,45627,2201091,4,FRANS (ALL SEKTOR)
25,SALES,1409277,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),JL. JEND. AHMAD YANI NO. 10,RANTAU PRAPAT,DBM Medan,BMSM,MDA-SPJ-22007857,08/04/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,3,0,285000,15,0,0,0,242250,45139,2009092,4,FRANS (ALL SEKTOR)
26,SALES,1410222,SMARCO MANDIRI SUKSES.PT,JL. GAGAK HITAM NO. 28 RT. RW. KEL SUNGGAL KEC. ME,MEDAN,DBM Medan,BMSM,MDA-SPJ-22007888,08/04/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,10,0,0,0,302400,45444,2107236,4,EKO SURYA D (MTI)
27,SALES,1406974,ANUGRAH PERSADA.Ap,DUSUN IV JL. JAMIN GINTING NO. 2 A SIMP. TUNTUNGAN,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007905,09/04/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,1,0,184000,15,0,0,0,156400,45444,2107161,4,FITRI HANDAYANI (TSE DUO MEDAN
28,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007941,09/04/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,72,0,5904000,30,0,0,0,4132800,45413,2106370,4,HERIADI (AP & RS)
29,SALES,1411124,RIZKY.Ap,JL. AYAHANDA NO. 45,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007977,09/04/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,1,0,28000,0,0,0,1,27720,45444,2107236,4,FITRI HANDAYANI (TSE DUO MEDAN
30,SALES,1411124,RIZKY.Ap,JL. AYAHANDA NO. 45,MEDAN,DBM Medan,AAPR,MDA-SPJ-22007977,09/04/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,1,0,95000,15,0,0,1,79942.5,45139,2009092,4,FITRI HANDAYANI (TSE DUO MEDAN
31,SALES,1409858,SINAR BINTANG.Ap,JL. JEND. SUDIRMAN NO. 58 PEMATANG RAYA SIMALUNGUN,P. SIANTAR,DBM Medan,AAPR,MDA-SPJ-22008075,11/04/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,4,0,448000,15,0,0,0,380800,45627,2201091,4,BUDIONO (ALL SEKTOR)
32,SALES,1409858,SINAR BINTANG.Ap,JL. JEND. SUDIRMAN NO. 58 PEMATANG RAYA SIMALUNGUN,P. SIANTAR,DBM Medan,AAPR,MDA-SPJ-22008075,11/04/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,4,0,736000,15,0,0,0,625600,45444,2107161,4,BUDIONO (ALL SEKTOR)
33,SALES,1407659,HARRY NA JAYA FARMA.Ap,JL. MENTENG RAYA VII NO.7,MEDAN,DBM Medan,AAPR,MDA-SPJ-22008079,11/04/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,2,0,368000,15,0,0,0,312800,45444,2107161,4,FITRI HANDAYANI (TSE DUO MEDAN
34,RETUR,1409685,TIARA.Ap,JL. BALIGE NO. 45,PORSEA,DBM Medan,AAPR,MDA-RPJ-22001313,12/04/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,-1,0,-34500,0,0,0,0,-34500,45474,2108052,4,BUDIONO (ALL SEKTOR)
35,RETUR,1409685,TIARA.Ap,JL. BALIGE NO. 45,PORSEA,DBM Medan,AAPR,MDA-RPJ-22001313,12/04/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,-1,0,-85000,0,0,0,0,-85000,45413,2106335,4,BUDIONO (ALL SEKTOR)
36,RETUR,1400476,MITHA FARMA.Ap,JL. AMALIUN NO.8 A,MEDAN,DBM Medan,AAPR,MDA-RPJ-22001314,12/04/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,-1,0,-26250,0,0,0,0,-26250,45444,2107236,4,IRPAN GUNAWAN (AP & RS)
37,RETUR,1409286,BERSAMA SEHAT.Ap,JL. SISINGAMANGANRAJA NO. 20 B AMPLAS,MEDAN,DBM Medan,AAPR,MDA-RPJ-22001315,12/04/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,-1,0,-26250,0,0,0,0,-26250,45444,2107236,4,IRPAN GUNAWAN (AP & RS)
38,RETUR,1409286,BERSAMA SEHAT.Ap,JL. SISINGAMANGANRAJA NO. 20 B AMPLAS,MEDAN,DBM Medan,AAPR,MDA-RPJ-22001315,12/04/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,-1,0,-85000,0,0,0,0,-85000,45413,2106335,4,IRPAN GUNAWAN (AP & RS)
39,RETUR,1410871,BUNDA.Ap,JL. PROF. A. MAJID IBRAHIM NO. 2 GP MATANG SEULIME,LANGSA,DBM Medan,AAPR,MDA-RPJ-22001316,12/04/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,-1,0,-34500,0,0,0,0,-34500,45474,2108052,4,JUNAIDI (ALL SEKTOR)
40,RETUR,1410871,BUNDA.Ap,JL. PROF. A. MAJID IBRAHIM NO. 2 GP MATANG SEULIME,LANGSA,DBM Medan,AAPR,MDA-RPJ-22001316,12/04/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,-1,0,-85000,0,0,0,0,-85000,45413,2106335,4,JUNAIDI (ALL SEKTOR)
